contract_multiplier,de_listed_date,exchange,listed_date,margin_rate,market_tplus,maturity_date,order_book_id,round_lot,symbol,trading_hours,type,underlying_order_book_id,underlying_symbol
10,2009-05-15,DCE,2008-05-19,0.05,0,2009-05-15,P0905,1,棕榈油0905,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-06-12,DCE,2008-06-17,0.05,0,2009-06-12,P0906,1,棕榈油0906,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-08-14,DCE,2008-08-15,0.05,0,2009-08-14,P0908,1,棕榈油0908,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-07-14,DCE,2008-07-15,0.05,0,2009-07-14,P0907,1,棕榈油0907,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-09-14,DCE,2008-09-16,0.05,0,2009-09-14,P0909,1,棕榈油0909,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-10-22,DCE,2008-10-20,0.05,0,2009-10-22,P0910,1,棕榈油0910,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-11-13,DCE,2008-11-17,0.05,0,2009-11-13,P0911,1,棕榈油0911,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2009-12-14,DCE,2008-12-15,0.05,0,2009-12-14,P0912,1,棕榈油0912,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-01-15,DCE,2009-01-19,0.05,0,2010-01-15,P1001,1,棕榈油1001,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-02-12,DCE,2009-02-16,0.05,0,2010-02-12,P1002,1,棕榈油1002,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-03-12,DCE,2009-03-16,0.05,0,2010-03-12,P1003,1,棕榈油1003,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-04-15,DCE,2009-04-16,0.05,0,2010-04-15,P1004,1,棕榈油1004,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-05-17,DCE,2009-05-18,0.05,0,2010-05-17,P1005,1,棕榈油1005,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-06-17,DCE,2009-06-15,0.05,0,2010-06-17,P1006,1,棕榈油1006,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-07-14,DCE,2009-07-15,0.05,0,2010-07-14,P1007,1,棕榈油1007,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-08-13,DCE,2009-08-17,0.05,0,2010-08-13,P1008,1,棕榈油1008,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-09-14,DCE,2009-09-15,0.05,0,2010-09-14,P1009,1,棕榈油1009,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-11-12,DCE,2009-11-16,0.05,0,2010-11-12,P1011,1,棕榈油1011,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-10-21,DCE,2009-10-23,0.05,0,2010-10-21,P1010,1,棕榈油1010,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2010-12-14,DCE,2009-12-15,0.05,0,2010-12-14,P1012,1,棕榈油1012,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-01-17,DCE,2010-01-18,0.05,0,2011-01-17,P1101,1,棕榈油1101,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-02-21,DCE,2010-02-22,0.05,0,2011-02-21,P1102,1,棕榈油1102,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-03-14,DCE,2010-03-15,0.05,0,2011-03-14,P1103,1,棕榈油1103,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-05-16,DCE,2010-05-18,0.05,0,2011-05-16,P1105,1,棕榈油1105,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-04-18,DCE,2010-04-16,0.05,0,2011-04-18,P1104,1,棕榈油1104,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-06-15,DCE,2010-06-18,0.05,0,2011-06-15,P1106,1,棕榈油1106,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-07-14,DCE,2010-07-15,0.05,0,2011-07-14,P1107,1,棕榈油1107,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-09-15,DCE,2010-09-15,0.05,0,2011-09-15,P1109,1,棕榈油1109,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-08-12,DCE,2010-08-16,0.05,0,2011-08-12,P1108,1,棕榈油1108,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-10-21,DCE,2010-10-22,0.05,0,2011-10-21,P1110,1,棕榈油1110,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-12-14,DCE,2010-12-15,0.05,0,2011-12-14,P1112,1,棕榈油1112,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2011-11-14,DCE,2010-11-15,0.05,0,2011-11-14,P1111,1,棕榈油1111,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-01-17,DCE,2011-01-18,0.05,0,2012-01-17,P1201,1,棕榈油1201,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-02-14,DCE,2011-02-22,0.05,0,2012-02-14,P1202,1,棕榈油1202,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-03-14,DCE,2011-03-15,0.05,0,2012-03-14,P1203,1,棕榈油1203,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-04-18,DCE,2011-04-19,0.05,0,2012-04-18,P1204,1,棕榈油1204,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-05-15,DCE,2011-05-17,0.05,0,2012-05-15,P1205,1,棕榈油1205,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-07-13,DCE,2011-07-15,0.05,0,2012-07-13,P1207,1,棕榈油1207,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-06-14,DCE,2011-06-16,0.05,0,2012-06-14,P1206,1,棕榈油1206,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-08-14,DCE,2011-08-15,0.05,0,2012-08-14,P1208,1,棕榈油1208,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-09-14,DCE,2011-09-16,0.05,0,2012-09-14,P1209,1,棕榈油1209,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-11-14,DCE,2011-11-15,0.05,0,2012-11-14,P1211,1,棕榈油1211,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-10-19,DCE,2011-10-24,0.05,0,2012-10-19,P1210,1,棕榈油1210,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2012-12-14,DCE,2011-12-15,0.05,0,2012-12-14,P1212,1,棕榈油1212,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-02-21,DCE,2012-02-15,0.05,0,2013-02-21,P1302,1,棕榈油1302,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-01-17,DCE,2012-01-18,0.05,0,2013-01-17,P1301,1,棕榈油1301,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-03-14,DCE,2012-03-15,0.05,0,2013-03-14,P1303,1,棕榈油1303,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-04-16,DCE,2012-04-19,0.05,0,2013-04-16,P1304,1,棕榈油1304,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-05-15,DCE,2012-05-16,0.05,0,2013-05-15,P1305,1,棕榈油1305,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-06-19,DCE,2012-06-15,0.05,0,2013-06-19,P1306,1,棕榈油1306,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-07-12,DCE,2012-07-16,0.05,0,2013-07-12,P1307,1,棕榈油1307,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-08-14,DCE,2012-08-15,0.05,0,2013-08-14,P1308,1,棕榈油1308,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-09-13,DCE,2012-09-17,0.05,0,2013-09-13,P1309,1,棕榈油1309,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
10,2013-10-21,DCE,2012-10-22,0.05,0,2013-10-21,P1310,1,棕榈油1310,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,P
5,2007-10-19,DCE,2007-07-31,0.05,0,2007-10-19,L0710,1,聚乙烯0710,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2007-11-14,DCE,2007-07-31,0.05,0,2007-11-14,L0711,1,聚乙烯0711,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2007-12-14,DCE,2007-07-31,0.05,0,2007-12-14,L0712,1,聚乙烯0712,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-01-15,DCE,2007-07-31,0.05,0,2008-01-15,L0801,1,聚乙烯0801,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-02-21,DCE,2007-07-31,0.05,0,2008-02-21,L0802,1,聚乙烯0802,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-03-14,DCE,2007-07-31,0.05,0,2008-03-14,L0803,1,聚乙烯0803,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-04-15,DCE,2007-07-31,0.05,0,2008-04-15,L0804,1,聚乙烯0804,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-05-16,DCE,2007-07-31,0.05,0,2008-05-16,L0805,1,聚乙烯0805,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-06-16,DCE,2007-07-31,0.05,0,2008-06-16,L0806,1,聚乙烯0806,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-07-14,DCE,2007-07-31,0.05,0,2008-07-14,L0807,1,聚乙烯0807,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-08-14,DCE,2007-08-15,0.05,0,2008-08-14,L0808,1,聚乙烯0808,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-09-12,DCE,2007-09-17,0.05,0,2008-09-12,L0809,1,聚乙烯0809,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-10-17,DCE,2007-10-22,0.05,0,2008-10-17,L0810,1,聚乙烯0810,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-11-14,DCE,2007-11-15,0.05,0,2008-11-14,L0811,1,聚乙烯0811,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2008-12-12,DCE,2007-12-17,0.05,0,2008-12-12,L0812,1,聚乙烯0812,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-01-16,DCE,2008-01-16,0.05,0,2009-01-16,L0901,1,聚乙烯0901,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-02-13,DCE,2008-02-22,0.05,0,2009-02-13,L0902,1,聚乙烯0902,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-03-13,DCE,2008-03-17,0.05,0,2009-03-13,L0903,1,聚乙烯0903,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-04-15,DCE,2008-04-16,0.05,0,2009-04-15,L0904,1,聚乙烯0904,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-06-12,DCE,2008-06-17,0.05,0,2009-06-12,L0906,1,聚乙烯0906,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-05-15,DCE,2008-05-19,0.05,0,2009-05-15,L0905,1,聚乙烯0905,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-07-14,DCE,2008-07-15,0.05,0,2009-07-14,L0907,1,聚乙烯0907,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-08-14,DCE,2008-08-15,0.05,0,2009-08-14,L0908,1,聚乙烯0908,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-09-14,DCE,2008-09-16,0.05,0,2009-09-14,L0909,1,聚乙烯0909,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-10-22,DCE,2008-10-20,0.05,0,2009-10-22,L0910,1,聚乙烯0910,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-11-13,DCE,2008-11-17,0.05,0,2009-11-13,L0911,1,聚乙烯0911,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-12-14,DCE,2008-12-15,0.05,0,2009-12-14,L0912,1,聚乙烯0912,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-02-12,DCE,2009-02-16,0.05,0,2010-02-12,L1002,1,聚乙烯1002,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-01-15,DCE,2009-01-19,0.05,0,2010-01-15,L1001,1,聚乙烯1001,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-03-12,DCE,2009-03-16,0.05,0,2010-03-12,L1003,1,聚乙烯1003,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-04-15,DCE,2009-04-16,0.05,0,2010-04-15,L1004,1,聚乙烯1004,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-05-17,DCE,2009-05-18,0.05,0,2010-05-17,L1005,1,聚乙烯1005,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-06-17,DCE,2009-06-15,0.05,0,2010-06-17,L1006,1,聚乙烯1006,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-07-14,DCE,2009-07-15,0.05,0,2010-07-14,L1007,1,聚乙烯1007,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-08-13,DCE,2009-08-17,0.05,0,2010-08-13,L1008,1,聚乙烯1008,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-09-14,DCE,2009-09-15,0.05,0,2010-09-14,L1009,1,聚乙烯1009,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-10-21,DCE,2009-10-23,0.05,0,2010-10-21,L1010,1,聚乙烯1010,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-11-12,DCE,2009-11-16,0.05,0,2010-11-12,L1011,1,聚乙烯1011,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2010-12-14,DCE,2009-12-15,0.05,0,2010-12-14,L1012,1,聚乙烯1012,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-01-17,DCE,2010-01-18,0.05,0,2011-01-17,L1101,1,聚乙烯1101,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-03-14,DCE,2010-03-15,0.05,0,2011-03-14,L1103,1,聚乙烯1103,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-02-21,DCE,2010-02-22,0.05,0,2011-02-21,L1102,1,聚乙烯1102,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-04-18,DCE,2010-04-16,0.05,0,2011-04-18,L1104,1,聚乙烯1104,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-05-16,DCE,2010-05-18,0.05,0,2011-05-16,L1105,1,聚乙烯1105,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-07-14,DCE,2010-07-15,0.05,0,2011-07-14,L1107,1,聚乙烯1107,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-06-15,DCE,2010-06-18,0.05,0,2011-06-15,L1106,1,聚乙烯1106,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-08-12,DCE,2010-08-16,0.05,0,2011-08-12,L1108,1,聚乙烯1108,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-09-15,DCE,2010-09-15,0.05,0,2011-09-15,L1109,1,聚乙烯1109,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-11-14,DCE,2010-11-15,0.05,0,2011-11-14,L1111,1,聚乙烯1111,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-10-21,DCE,2010-10-22,0.05,0,2011-10-21,L1110,1,聚乙烯1110,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2011-12-14,DCE,2010-12-15,0.05,0,2011-12-14,L1112,1,聚乙烯1112,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-01-17,DCE,2011-01-18,0.05,0,2012-01-17,L1201,1,聚乙烯1201,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-02-14,DCE,2011-02-22,0.05,0,2012-02-14,L1202,1,聚乙烯1202,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-03-14,DCE,2011-03-15,0.05,0,2012-03-14,L1203,1,聚乙烯1203,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-04-18,DCE,2011-04-19,0.05,0,2012-04-18,L1204,1,聚乙烯1204,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-05-15,DCE,2011-05-17,0.05,0,2012-05-15,L1205,1,聚乙烯1205,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-06-14,DCE,2011-06-16,0.05,0,2012-06-14,L1206,1,聚乙烯1206,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-07-13,DCE,2011-07-15,0.05,0,2012-07-13,L1207,1,聚乙烯1207,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-08-14,DCE,2011-08-15,0.05,0,2012-08-14,L1208,1,聚乙烯1208,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-09-14,DCE,2011-09-16,0.05,0,2012-09-14,L1209,1,聚乙烯1209,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-10-19,DCE,2011-10-24,0.05,0,2012-10-19,L1210,1,聚乙烯1210,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-11-14,DCE,2011-11-15,0.05,0,2012-11-14,L1211,1,聚乙烯1211,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2012-12-14,DCE,2011-12-15,0.05,0,2012-12-14,L1212,1,聚乙烯1212,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-01-17,DCE,2012-01-18,0.05,0,2013-01-17,L1301,1,聚乙烯1301,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-02-21,DCE,2012-02-15,0.05,0,2013-02-21,L1302,1,聚乙烯1302,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-03-14,DCE,2012-03-15,0.05,0,2013-03-14,L1303,1,聚乙烯1303,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-04-16,DCE,2012-04-19,0.05,0,2013-04-16,L1304,1,聚乙烯1304,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-05-15,DCE,2012-05-16,0.05,0,2013-05-15,L1305,1,聚乙烯1305,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-06-19,DCE,2012-06-15,0.05,0,2013-06-19,L1306,1,聚乙烯1306,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-07-12,DCE,2012-07-16,0.05,0,2013-07-12,L1307,1,聚乙烯1307,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-08-14,DCE,2012-08-15,0.05,0,2013-08-14,L1308,1,聚乙烯1308,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-09-13,DCE,2012-09-17,0.05,0,2013-09-13,L1309,1,聚乙烯1309,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2013-10-21,DCE,2012-10-22,0.05,0,2013-10-21,L1310,1,聚乙烯1310,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,L
5,2009-09-14,DCE,2009-05-25,0.05,0,2009-09-14,V0909,1,聚氯乙烯0909,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2009-10-22,DCE,2009-05-25,0.05,0,2009-10-22,V0910,1,聚氯乙烯0910,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2009-12-14,DCE,2009-05-25,0.05,0,2009-12-14,V0912,1,聚氯乙烯0912,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2009-11-13,DCE,2009-05-25,0.05,0,2009-11-13,V0911,1,聚氯乙烯0911,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-01-15,DCE,2009-05-25,0.05,0,2010-01-15,V1001,1,聚氯乙烯1001,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-02-12,DCE,2009-05-25,0.05,0,2010-02-12,V1002,1,聚氯乙烯1002,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-03-12,DCE,2009-05-25,0.05,0,2010-03-12,V1003,1,聚氯乙烯1003,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-04-15,DCE,2009-05-25,0.05,0,2010-04-15,V1004,1,聚氯乙烯1004,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-05-17,DCE,2009-05-25,0.05,0,2010-05-17,V1005,1,聚氯乙烯1005,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-06-17,DCE,2009-06-15,0.05,0,2010-06-17,V1006,1,聚氯乙烯1006,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-07-14,DCE,2009-07-15,0.05,0,2010-07-14,V1007,1,聚氯乙烯1007,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-08-13,DCE,2009-08-17,0.05,0,2010-08-13,V1008,1,聚氯乙烯1008,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-09-14,DCE,2009-09-15,0.05,0,2010-09-14,V1009,1,聚氯乙烯1009,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-10-21,DCE,2009-10-23,0.05,0,2010-10-21,V1010,1,聚氯乙烯1010,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-11-12,DCE,2009-11-16,0.05,0,2010-11-12,V1011,1,聚氯乙烯1011,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2010-12-14,DCE,2009-12-15,0.05,0,2010-12-14,V1012,1,聚氯乙烯1012,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-01-17,DCE,2010-01-18,0.05,0,2011-01-17,V1101,1,聚氯乙烯1101,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-02-21,DCE,2010-02-22,0.05,0,2011-02-21,V1102,1,聚氯乙烯1102,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-03-14,DCE,2010-03-15,0.05,0,2011-03-14,V1103,1,聚氯乙烯1103,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-04-18,DCE,2010-04-16,0.05,0,2011-04-18,V1104,1,聚氯乙烯1104,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-05-16,DCE,2010-05-18,0.05,0,2011-05-16,V1105,1,聚氯乙烯1105,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-06-15,DCE,2010-06-18,0.05,0,2011-06-15,V1106,1,聚氯乙烯1106,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-07-14,DCE,2010-07-15,0.05,0,2011-07-14,V1107,1,聚氯乙烯1107,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-08-12,DCE,2010-08-16,0.05,0,2011-08-12,V1108,1,聚氯乙烯1108,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-10-21,DCE,2010-10-22,0.05,0,2011-10-21,V1110,1,聚氯乙烯1110,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-09-15,DCE,2010-09-15,0.05,0,2011-09-15,V1109,1,聚氯乙烯1109,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-11-14,DCE,2010-11-15,0.05,0,2011-11-14,V1111,1,聚氯乙烯1111,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2011-12-14,DCE,2010-12-15,0.05,0,2011-12-14,V1112,1,聚氯乙烯1112,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2012-01-17,DCE,2011-01-18,0.05,0,2012-01-17,V1201,1,聚氯乙烯1201,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2012-03-14,DCE,2011-03-15,0.05,0,2012-03-14,V1203,1,聚氯乙烯1203,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
5,2012-02-14,DCE,2011-02-22,0.05,0,2012-02-14,V1202,1,聚氯乙烯1202,"21:01-23:00,09:01-10:15,10:31-11:30,13:31-15:00",Future,null,V
